uuid,Keywords,label
1335,Insect Farming; Circular Economic; Economic Aspects; Circular Business; Business Model; Food Production,0
1336,Critical Barriers; Modified Fuzzy; Fuzzy Dematel; Refueling Stations; Dematel Approach; Hydrogen Fuel,0
1337,Ultrafine Aacw; Aerated Concrete; Concrete Waste; Sustainable Building; Building Materials; Autoclaved Aerated,0
1338,Pressure Drop; Heat Transfer; Porous Baffles; Heat Exchanger; Tube Heat,0
1339,Breast Cancer; Therapeutic Effects; Cancer Cells,1
1340,Lactating Mares; N-Pp Cycling; Dominant Follicle; Longer Pois; Postpartum Lactating; Gonadotropin Dynamics,1
1341,Foodborne Microorganisms; Black Pepper; Foodborne Illness; Piper Guineense; Plant Extracts; Natural Antimicrobials,1
1342,Imaginal Exposure; Aerobic Exercise; Posttraumatic Stress; Exposure Therapy; Active Duty; Pilot Study,1
1343,Flood Frequency; Seasonal Flooding; Mekong Delta,0
1344,Child Support; Among Noncustodial; Noncustodial Fathers; Community Together; Post-Enrollment Period; Support Outcomes,1
1345,General Hospitalists; Five Tips; Ideal General,1
1346,Climate Change; Health Benefits; Superblock Model; Green Space; Preventable Deaths; Life Expectancy,0
1347,A; B,1
1348,Huh-7 Cells; Cell Proliferation; Transcription Factor; Factor Activating; Activating Enhancer; Enhancer Binding,1
1349,Economic Growth; Energy Consumption; Economic Complexity; Renewable Energy; Institutional Quality; Trade Openness,0
1350,Cell Organelles; Light Scattering; Apple Skin; Anthocyanin Absorption,1
1351,Stationary Phases; Polar Stationary; Hydrophilic Interaction; Interaction Chromatography,1
1352,Health Care,1
1353,Novel Naphthalene; Naphthalene Derivative; Anti-Complementary Activities; Aerial Parts; Dracocephalum Moldavica,1
1354,Senior Citizens; Intelligent Conversational; Digital Literacy; Enhancing Digital; Conversational Agent; Learning Media,1
1355,Cascading System; Peracetic Acid; Prefermentation-Bioelectrolysis Cascading; Polymeric Substance; Nitrous Acid; Free Nitrous,0
1356,Capacity Utilization; Industrial Capacity; Environmental Regulation; Regulation Intensity; Offset Effect; Cost Effect,0
1357,Targeting Chimaeras; Proteolysis Targeting,1
1358,City Sustainability; Interaction Among; Liaoning Province; Considering Interaction; Among Criteria; Province China,0
1359,High Myopia; Arr3 Gene; Early Onset; Multigenerational Families; Identified Three; Inheritance Pattern,1
1360,Reporting Loneliness; Social Monitoring; Social Pressure; Emotion Recognition; Undergraduates Reporting; Participants Aged,1
1361,Fungal Pathogens; Remodeling Complexes; Pathogenic Traits,1
1362,Carbon Emissions; Economic Growth; Energy Technology; Solar Energy; Solar Technology; Carbon Emission,0
1363,Fragile X-Associated,1
1364,New-Onset T1Dm; Diabetes Mellitus; Antibody Test,1
1365,Apmap Content; Meat Quality; Apmap Gene,1
1366,Covid-19 Pandemic; Sexually Explicit; 15-Month Period; Three-Wave Panel; Panel Study; Sensation Seeking,1
1367,Onion Plant; Mycorrhizal Fungi; Irrigation System; Drip Irrigation,1
1368,Carbon Dioxide; Dioxide Emissions; Environmental Kuznets; Kuznets Curve; Economic Growth; Positive Effect,0
1369,Foldon Hypothesis; Defined Pathway; Maximum Caliber; Protein Folding; Models Rely,1
1370,Tumor Plasticity,1
1371,Lockdown Period; Three Italian; Lockdown Measures,0
1372,Chemo-Free Regimen; Primary Testicular; Central Nervous; Nervous System; Testicular Lymphoma; Multimodality Treatment,1
1373,Cultivated Land; Land Quality; Grading System; Evaluating China; Environmental Quality,0
1374,Inner Mongolia; Ecosystem Services; Spatial Trade-Offs; Semi-Arid Regions,0
1375,Economic Development; High-Quality Economic; Central Provinces,0
1376,Green Innovation; Innovation Efficiency; Factor Mobility; High-Speed Railway; Innovation Factor; Growth Effects,0
1377,A; B,1
1378,Critical Factors; Circular Economy,0
1379,Solar Thermal; Solar Collectors; Thermal Collectors; Dish Collector; Solar Collector; Thermal Systems,0
1380,Biomass Energy; Electricity Generation; Energy Needs; Generation Potential; Animal Dung; Municipal Solid,0
1381,Photovoltaic Battery; Battery Systems; Self-Sufficiency Rate; Electricity Tariffs; High Self-Sufficiency; Payback Period,0
1382,Reverse Logistics; Sustainable Reverse; Circular Economy; Family-Based Dispatching; Logistics System; Dispatching Rules,0
1383,Metabolic Ratios; Maternal Serum; First Trimester; Serum Levels; Pregnant Women,1
1384,Phlegmonous Gastritis; Equine Proliferative; Proliferative Enteropathy,1
1385,Neurocognitive Disorders; Peri-Operative Neurocognitive; Postoperative Delirium; Cognitive Decline; Functional Outcomes,1
1386,South American; United States; Hispanic/Latino Ethnicity; Report Hispanic/Latino; Ancestry Reporting; American Immigrants,1
1387,Cortical Bone; Fracture Parameters; Bone Fracture; Fracture Mechanisms; Fracture Toughness; Numerical Investigations,1
1388,Fiscal Decentralization; Environmental Regulation; Sulfur Dioxide; Solid Waste,0
1389,Renewable Energy; Rural Electrification; Energy System,0
1390,Health-Promoting Behaviors; Covid-19 Pandemic; Results Indicated; Multi-Methods Exploration; Tripartite Model,1
1391,Optical Fibers; Signal Transmission; Carboxymethyl Cellulose,1
1392,Giant Panda; Multi-Functional Potential; Escherichia Coli; Except Strain; Acid Bacteria; Lactic Acid,1
1393,A; B,1
1394,Time Perspective; Covid-19 Emergency; Narcissism Traits; Selectivity Theory; Socioemotional Selectivity; Perspective Theory,1
1395,Ne-Based Gels; Gelation Temperature; Bioavailability Enhancement; Nasal Mucosa,1
1396,Diagnostic Model; Weighted Gene; Gene Co-Expression; Co-Expression Network; Network Analysis; Differential Expression,1
1397,Intra-Session Reliability; Effect Size; Soccer Field; Vertical Jump; Cost-Effective Instrument; Validity Criteria,1
1398,Energy Efficiency; Financial Agglomeration; Positive Impact,0
1399,Energy Consumption; Fiscal Decentralization; Chinese Provinces; Control Variables,0
1400,Kenyan Mini-Grid; Mini-Grid Sector; Wind Power; Kenyan Mini-Grids; Small Wind; Hybrid Pv/Wind,0
1401,Electrolysis Technologies; Green Hydrogen; Short Term; Best Prospects; Multicriteria Decision-Making; Decision-Making Methods,0
1402,Exclusive Enteral; Perceived Barriers; Enteral Nutrition; Adult Patients,1
1403,Nigerian Construction; Construction Industry; Mean Score; Building Information; Fourteen Barriers; Factor Analysis,0
1404,Public Administration; Based Services; Providing Customer; Administration Based; Administration Services; Artificial Intelligence,1
1405,Waste Management; Solid Waste; Municipal Solid; Environmental Integrity; Utilizing Economic; Economic Efficiency,0
1406,Green Credit; Credit Policy; Total Factor; Factor Productivity; Manufacturing Firms; Debt Financing,1
1407,Mortality Rates; Carbon Emissions; Non-Renewable Energy; Environmental Degradation; Health-Environment Literature; Energy Consumption,1
1408,Gene Transcription; Lycopene Yield; Gene Order; Upstream Activation; Activation Sequence; Position Effect,1
1409,Strain Improvement; Commercial Scale; Genetic Engineering,1
1410,Congenital Muscular; Muscular Dystrophy; Third Ventricle,1
1411,A; B,1
1412,Covid-19 Outbreak; Supply Chain,0
1413,Cd40L Knockdown; Lupus Erythematosus; Butyrate Dehydrogenase; Model Mice; Significantly Decreased; 3-Hydroxy Butyrate,1
1414,Health Expenditure; Economic Growth; Fourier Ardl; Ardl Model; Health Expenditures; Brics Countries,1
1415,Exposure Models; Street Level; Exposure Model,0
1416,Olea Structures; Organic Light-Emitting; Electrically Driven,1
1417,Logistics Industry; Logistics Efficiency; Logistics Performance; Carbon Emission; Carbon Emissions; Logistics Development,0
1418,Healthcare Expenditures; Oecd Countries; Human Development; Development Index; Healthcare Spending; Emissions Significantly,0
1419,Population Urbanization; Quantile Approach; Panel Quantile,0
1420,Green Retrofit; Retrofit Policies; Economic Incentives; Building Green; Policy Instruments; Existing Buildings,0
1421,Remote Rural; Off-Grid Hybrid; Hybrid Power; Power System; Rural Electrification; Grid Extension,0
1422,Biomass Energy; Ecological Footprint; Energy Production,0
1423,Hemodialysis Patients; Brain Natriuretic; Different Cardiac; Natriuretic Peptides; Cardiac Function; Left Ventricular,1
1424,Carbon Materials; Commercial Application,0
1425,Social Ascent; Dominance Hierarchies; Cichlid Fish; Social Dominance; Dominance Status,1
1426,Onion Peel; Leather Processing; White Onion; Garlic Peel,1
1427,Vena Cava; Superior Vena,1
1428,Relative Deprivation; Adolescent Violence; Neighborhood Disadvantage; Disadvantage Saturation; Cumulative Disadvantage; Ecological Relative,1
1429,Ammonia Production; Production Processes; Green Ammonia; Heat Integration; Payback Time; Steam Cycles,0
1430,Renewable Energy; Energy Production; Developing Countries; High Technology; Technology Export,0
1431,Biomechanical Performance; Plate Contouring; High Tibial; Tibial Osteotomy; Contouring Quality; Finite Element,1
1432,Brain Health; Vascular Brain; Focused Update,1
1433,Fractional Regression; Eco-Efficiency Scores; German Cities,0
1434,Dopaminergic Neurons; Substantia Nigra; Nigra Pars; Pars Compacta; Vascular Endothelium,1
1435,Humic Acids; Acids Isolated; Pine-Sphagnum-Cotton Sedge; Sedge Peat,1
1436,Network Data; Sample Size; Power Enhancement; Normal Distribution; Brain Connectivity; Connectivity Analysis,1
1437,Renewable Energy; Income Inequality; Energy Consumption,0
1438,Energy Intensive; Ecological Efficiency; Intensive Industries; Inter-Factor Substitution,0
1439,Human Health; Health Risk; Production System; Nitrogen Fertilizer; Human Capital; Grain Production,0
1440,Drug Loading; Inhalable Nanotherapeutic; Aqueous Medium,1
1441,Environmental Impacts; Environmental Feasibility; Life Cycle; Cycle Life; 50/50 Allocation; Repurposed Libs,0
1442,Metaphorical Extensions; Match-To-Sample Instructions; Instructional Sequence; Autism Spectrum; Spectrum Disorder,1
1443,Frequency Containment; Containment Reserve,0
1444,Food Waste; Cycle Assessment; Life Cycle,0
1445,Detected Metals; Health Risk; Egretta Garzetta; Little Egret,1
1446,Food Waste; Biogas Plant; Expired Food; Corn Silage,0
1447,Carbon Emission; Emission Trading; Carbon Trading; Trading System; Emission Reduction; Pilot Regions,0
1448,Physics-Based Model; Combined Heat; Economic Dispatch; Neural Network,0
1449,Circadian Rhythms,1
1450,Safety Outcomes; Device Removal; Intraoperative Fluid; Direct Group; Fluid Volume; Direct Approach,1
1451,Trophoblast Emboli; Lepus Americanus; Blood Vessels; Snowshoe Hare,1
1452,Carpal Tunnel; High-Resolution Ultrasound; Tunnel Decompression; Failed Carpal; Surgical Findings; Median Nerve,1
1453,Solid Foods; Later Waves,1
1454,Cucumber Juices; Lemongrass Ethanolic; Ethanolic Extracts; Cucumber Juice; Herbal Extracts; Microbial Fluctuations,1
1455,Visual Statistical; Statistical Learning; Selective Attention; Living Things; Visual System; Self-Initiate Movement,1
1456,Australian Primary; Health Care; Primary Health; Adapting Quickly; Participants Reported; Long-Term Health,1
1457,Power System; Ancillary Services,0
1458,Chaetoceros Muelleri; Algal Cells; Lipid Contents; Live Feed,1
1459,Peer Sources; Same-Race Peer; Parent Sources,1
1460,Energy Saving; Emission Reduction; Regional Industrial; Industrial Sectors; Carbon Emission,0
1461,Operation Strategies; Energy Efficiency; Optimization Modes,0
1462,Silk Fibroin; Stress Dissipation; Wearable Bioelectronics; Encoded Silk; Fibroin Electrode; Dissipation Encoded,1
1463,Energy Consumption; Trade Liberalization; Economic Growth; Data Sets; Gross Domestic; Domestic Product,0
1464,Feather Follicles; Flight Feather; Nonghua Duck; Flight Feathers; Duck Breeds; Candidate Genes,1
1465,Economic Growth; Nonrenewable Energy; Energy Consumption; Ordinary Least; Renewable Energy; Hydroelectricity Energy,0
1466,Airway Management; Airway Compromise; Respiratory Failure; Quality Improvement; Airway Placement,1
1467,Concrete Bridge; Bridge Piers; Reinforcing Bars; Probabilistic Seismic; Residual Deformations; Superelastic Shape,0
1468,Hydroelectric Plants,0
1469,Microalgae Biodiesel; Biodiesel Production; Microalgae Biomass,0
1470,Wind Power; Electricity Generation; Wind Turbines,0
1471,Short-Term Inhalations; Ventilation Failure; Post-Covid Ventilation; Clinical Case,1
1472,Carbon Emissions; West Africa; Cointegration Test,0
1473,Demand Response; Operation Optimization; Comprehensive Energy; Energy Efficiency; Optimization Model; Integrated Energy,0
1474,E3-Ub Ligases; Protein Kinase; Intracellular Pathogens; Mitogen-Activated Protein; Associated Protein; Protein Ligase,1
1475,Mangrove Rehabilitation; Restored Mangrove; Mangrove Ecosystems; Adaptive Management; Restoration Projects; Rehabilitation Projects,0
1476,Heat Pump; Life Cycle; Traditional Heating; Heating Methods; Pump System; Severe Cold,0
1477,Global Citizenship; Post-Pandemic Citizenship; Citizenship Education,1
1478,Food Systems; Digital Agriculture; Ecosystem Services; Digital Technologies; Future Food; Food System,0
1479,Health Expenditure; Industrial Agglomeration; Pollution-Intensive Industrial; Agglomeration Increases; Urban Residents; Public Service,0
1480,Grey Model; Adjacent Accumulation; Non-Renewable Energy; Discrete Grey; Prediction Accuracy; United States,0
1481,Renewable Energy; Environmental Sustainability; Energy Efficiency; Economic Development; Mena Countries; Environmental Quality,0
1482,Technological Progress; Haze Pollution; Heterogeneous Technological; Haze Reduction; Neutral Technological; Different Types,0
1483,Solar Energy; Biomass Gasification; Steam/Air Biomass; Novel Steam/Air; Gasification Combined; Combined Cooling,0
1484,Neuropathic Pain; Non-Coding Rnas; Long Non-Coding; Pain Models; Recent Studies,1
1485,Aggression Among; Juvenile Pheasants; Phasianus Colchicus; Head Temperature,1
1486,Food Security; Food Inflation; Food Trade; Developing Economies; Health Crisis; Least Developed,0
1487,Bashang Plateau; Ecosystem Services; Regression Analysis; Contingent Valuation; Factors Influencing; Hebei Province,0
1488,Body Composition; Cross-Sectional Areas; Power Training; Training Volumes; Muscle Fibres; Beneficial Changes,1
1489,Levelized Cost; Renewable Energy; Techno-Economic Analysis; Energy Fraction; Hybrid Optimization; Multiple Energy,0
1490,Streptomyces Hirsutus; Hirsutus Strain; Strain Snpga-8; Green Synthesis; Human Lung; Synthesis Method,1
1491,Magnetic Support; Polymeric Acidic; Low-Cost Oils; Ionic Liquid; Core-Shell Structured; Structured Fe3O4/Sio2,0
1492,Good Removal; Fagopyrum Esculentum; Buckwheat Husks; Acid Treatment,1
1493,Haze Pollution; Industrial Structure; Urban Governance; Domestic Garbage; Economic Development; Designated Size,0
1494,Water Contamination; Stochastic Reliability-Based; Risk Evaluation; Watershed Systems; Reliability-Based Risk,1
1495,Smart Manufacturing; Sustainable Manufacturing; Manufacturing Performance; Sustainability Concept; Incorporating Sustainable; Sustainable Smart,0
1496,Regulatory Approaches; Animal Biotechnology; Traditional Breeding; Workshop Sessions; Agricultural Animals,1
1497,Status Epilepticus; Convulsive Status; Non-Convulsive Status,1
1498,Renewable Energy; Energy Resources; Energy Crisis; Baluchistan Province,0
1499,Intelligent Tutoring; Tutoring System; Tutoring Systems,1
1500,Mechanical Ventilation; Must Receive; Advanced Airway,1
1501,Lexical Choices; Turkish-English Bilinguals; Languages Like; Motion Expression; Monolingual Speakers,1
1502,Continental Shale; Source Rocks; Shale Series; Conversion Technology; Medium-High Maturity; In-Situ Conversion,0
1503,Energy Vulnerability; Less Vulnerable,0
1504,Epigenetic Regulation; Microbiota-Sensitive Epigenetic,1
1505,Electrical Stimulation; Muscle Atrophy; Protein Synthesis; Skeletal Muscle; Pathways Involved; Mechanical Stress,1
1506,Curriculum Implementation; Covid-19 Pandemic; Technological Resources,1
