uuid,Keywords,label
0,subclinical; habits; intensity; measured; smokers; smoking; cigarette; cardiovascular; concentrations; population; troponin; troponins; study; consumption; tobacco,1
1061,understanding; mechanisms; requires; 2020; direct; contagion; correlation; approach; transmission; communication; covid; dimensional; 19; interdisciplinary; diffusion,0
1062,difference; north; international; region; transformation; upgrading; economic; overcapacity; growth; discharge; reduction; analysis; industrial; china; pollution,1
1063,beijing; model; algorithm; opposite; grey; computational; predict; electric; consumption; prediction; predicted; forecasting; china; predicting; electricity,0
1064,hypothesis; emissions; investigates; dependence; outcomes; heterogeneity; estimates; kuznets; bricst; estimating; environment; estimation; impact; environmental; ecological,0
1065,hydroxyethyl; dimethacrylate; formulated; stable; multiacrylamide; adhesive; bonding; conditions; triacrylamide; bond; stability; adhesives; bonded; bonds; stabilize,1
1066,profundus; study; compare; differences; flexor; digitorum; repaired; tendon; tendons; improve; comparative; reliability; repair; repairs; consistency,1
1067,industry; attribute; application; dombi; operation; heronian; tourism; economic; demonstration; valued; forest; evaluation; operators; evaluating; ecological,0
1068,inflammatory; pathway; osteoclast; hypertensive; inhibited; oxidative; cytokine; proteins; cytokines; osteolysis; bioactive; osteomyelitis; prevent; prevented; osteoclastogenesis,1
1069,evolution; influencing; prefecture; precipitation; geodetector; beijing; tianjin; pollutant; agglomeration; environment; atmospheric; urban; ecological; ozone; pollution,0
1070,taxonomic; identified; solubilizing; pgpr; solubilization; aeruginosa; identification; optimization; microbes; biofertilizers; phosphate; rice; phosphorus; rhizosphere; rhizobacteria,1
1071,fuel; capital; consumption; economic; impact; innovation; economies; growth; project; energy; sustainable; study; projects; environmental; initiative,0
1072,transitions; energy; dynamics; objectives; economic; impacts; degrowth; modelling; constraints; scenarios; efficiency; macro; climate; sustainability; macroeconomic,0
1073,aggressive; neoplasm; strategy; vascular; articular; embolization; subchondral; multidisciplinary; tumor; treatment; surgical; hemangioma; acetabulum; epithelioid; transarterial,1
1074,odds; relation; born; macrosomia; mothers; offspring; complications; diabetes; birth; maternal; gestational; obesity; pregnancy; birthweight; birthweights,1
1075,hidden; perturbations; dataset; perturbation; graph; datasets; technique; perturbating; discovery; augmentation; molecules; augmenting; data; quantitative; molecular,1
1076,competitive; skills; artistic; physical; strength; video; learning; evaluation; skill; evaluations; practice; performance; gymnast; training; gymnastics,1
1077,system; operating; availability; network; strategy; dispatching; maximizing; power; substation; expansion; electric; energy; storage; distributed; distribution,0
1078,nylon; membrane; mechanically; efficient; composite; voltage; electrode; rechargeable; volumetric; energy; polyethylene; batteries; electrolyte; electrolytes; battery,1
1079,orbital; months; nerve; covid; deficiency; ocular; peripheral; palsy; diagnosed; abduction; 19; abducens; palsies; immune; isolated,1
1080,accounting; initiative; emissions; footprint; dioxide; environment; sustainable; global; indicators; countries; ecological; ecosystem; environmental; impacts; globalization,0
1081,region; processing; 2010; study; evidence; structure; china; analyzed; interprovincial; emission; provinces; analyzing; analysis; carbon; network,0
1082,maximum; contaminated; operating; density; operational; concentration; energy; wastewater; consumption; electrochemical; electrolysis; hydrodynamic; efficiency; intensification; electrocoagulation,0
1083,ecological; consumption; imported; actions; waste; global; china; chinese; import; importer; recycling; modelling; impact; imports; plastic,0
1084,bilateral; maintaining; create; functioning; graft; vascular; revascularization; accesses; induced; access; complications; establish; occluded; fistula; outflow,1
1085,economical; electrolysis; hydrogen; algorithm; environmental; environmentally; genetic; hybrid; chimney; efficient; optimal; efficiency; improved; optimization; hunting,0
1086,causal; 20; emissions; countries; adversities; global; governments; reinvestigating; causality; impacts; environmentally; environmental; pollution; investment; investments,1
1087,pandemic; evidence; severity; tests; positive; covid; healthcare; correlation; levels; disease; infected; risks; infection; deficiency; vitamin,1
1088,healing; poly; stimulation; inflammatory; acid; phases; epithelialization; lactic; synthesized; diabetic; glycolic; nanoparticles; biochemical; immunohistochemical; ethanolic,1
1089,density; combinations; toxotes; performance; comparisons; accurate; perimeter; attributes; frequency; numerousness; sparsity; arisen; numerical; discrimination; archerfish,1
1090,filtering; equipment; ventilation; controlled; shield; distances; contaminant; preventing; barriers; barrier; prevention; control; transmission; airborne; protection,1
1091,dataset; analysis; chinese; china; study; integrating; mapping; layouts; cities; city; maps; geospatial; map; urban; openstreetmap,0
1092,compound; metabolites; cx; pipiens; larvae; formulation; epithelial; diptera; effects; mosquitocidal; culicidae; insecticide; insecticidal; culex; polyherbal,1
1093,fluorescence; mononuclear; differential; levels; fccp; subsets; glycolytic; pbmcs; pbmc; differences; females; metabolism; extracellular; metabolic; mitochondrial,1
1094,systems; energy; photovoltaic; geiger; economic; electrical; economically; localities; optimizations; optimization; climate; climates; worldwide; geographically; geographical,0
1095,scenedesmus; ingredient; compounds; ammonium; additives; ingredients; toxicity; effects; verosil; herbicide; toxicological; chlorophyta; toxic; antioxidant; agrochemicals,1
1096,oecd; negative; link; investment; causal; threshold; demonstrate; positive; findings; renewable; evidence; consumption; economic; growth; energy,0
1097,fe03; fe04; boronitolerans; diptera; bacillus; stratiomyidae; soldier; management; fly; eggs; larval; bacterial; larvae; chicken; bacteria,0
1098,analysing; capabilities; opportunities; potentials; cities; efficiency; impacts; adaptation; initiatives; optimize; ecological; sustainability; climate; environments; digitalization,0
1099,distance; studies; nulliparas; methodological; abdominal; infraumbilical; systematic; nulliparous; epigastric; measured; evaluate; assessment; analysis; measurement; ultrasound,1
1100,detection; based; correlation; prove; health; evaluate; amount; analysis; ion; distributions; estimated; estimation; lithium; batteries; battery,0
1101,control; levels; cumulative; autocorrelation; influencing; density; factors; correlation; cities; province; socioeconomic; statistics; epidemic; epidemics; prefecture,0
1102,methods; sorting; comparison; 3e; optimize; evolutionary; maximizing; systems; optimum; spiral; analyses; efficiency; algorithms; algorithm; optimization,0
1103,effects; water; predicted; beijing; expansion; liyuan; regulation; analysis; china; geographical; impact; songzhuang; geological; regression; groundwater,0
1104,ulcers; diabetic; treatment; dermatology; diabetes; lymphadenopathy; diagnoses; ulcerated; diagnosis; therapies; melanoma; therapy; denied; delayed; misdiagnosed,1
1105,policymakers; influence; countries; study; panel; inflation; environmental; income; energy; development; ecological; analysis; economic; economy; poverty,0
1106,consumption; urbanization; effects; quality; direct; education; cointegration; emissions; associations; causal; agreement; causality; cop21; investment; environmental,0
1107,photovoltaic; increasing; co2; malaysia; pollutant; coronavirus; greenhouse; gases; environmental; energy; study; effects; emission; pollution; virus,0
1108,low; birth; reproductive; review; protocols; summarizes; analysis; fertility; levels; elevation; embryos; insights; oocytes; premature; progesterone,1
1109,undergraduate; researched; explored; students; education; laboratories; findings; study; neglected; invisible; anatomy; struggles; professors; teachers; educators,1
1110,mediating; organizations; psychology; psychological; analyzed; regression; moderation; mediation; sustainable; analyze; moderated; analysis; empowerment; leaders; leadership,0
1111,paints; biocidal; biocides; chlorothalonil; toxicity; communities; ecological; antifouling; environments; dichlofluanid; effects; macrofouling; biocoenosis; biodiversity; coastal,1
1112,waste; feasibility; productivity; enhanced; methanogen; thermophilic; hydrogenotrophic; methanogenic; biochars; metagenomic; methanothermobacter; bacterial; anaerobic; biochar; microbial,0
1113,19; systematic; anti; increasing; declining; referencing; investigated; sentiment; investigate; sentiments; exploring; shifts; investigation; emergence; attitudes,0
1114,policies; oil; co2; urban; growth; sustainable; emissions; environmental; industrial; analysis; urbanization; asymmetry; arabia; saudi; industrialization,0
1115,immunity; reparative; humoral; glycols; substances; potential; bacteria; fractions; metabolic; molecular; bacillus; molecules; microorganisms; immunomodulatory; metabolites,1
1116,staff; perspective; profession; insight; lives; nursing; warns; geriatric; pflege; nurses; urgently; care; braucht; zukunft; future,1
